ID,DUTName,Impedance,Temperature,Cycle,Status,TimeStamp,TimeTicks
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-3-Temp,F,0,127.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-1-Temp,G,0,40.6,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
1-2-Temp,S,0,322.4,0,,2023/9/13 下午 06:39:22,6.3830227162357E+17
